trap_id,year,week,zone,spp,total
LC-010,2022,32,TT,Tarsalis,84
LC-022,2022,32,TT,Tarsalis,36
LC-048,2022,32,TT,Tarsalis,8
LC-048,2022,32,TT,Pipiens,1
LC-050,2022,32,TT,Tarsalis,45
LC-050,2022,32,TT,Pipiens,16
LC-051,2022,32,TT,Tarsalis,78
LC-052,2022,32,TT,Tarsalis,236
LC-052,2022,32,TT,Pipiens,12
LC-001,2022,33,BE,Pipiens,20
LC-001,2022,33,BE,Tarsalis,14
LC-049,2022,33,BE,Tarsalis,42
LC-049,2022,33,BE,Pipiens,6
LC-053,2022,33,BE,Pipiens,4
LC-053,2022,33,BE,Tarsalis,19
LC-054,2022,33,BE,Tarsalis,11
LC-054,2022,33,BE,Pipiens,6
WC-055,2022,33,BE,Pipiens,3
WC-055,2022,33,BE,Tarsalis,24
FC-006,2022,33,NE,Tarsalis,29
FC-006,2022,33,NE,Pipiens,6
FC-014,2022,33,NE,Tarsalis,115
FC-014,2022,33,NE,Pipiens,466
FC-019,2022,33,NE,Tarsalis,99
FC-019,2022,33,NE,Pipiens,33
FC-034,2022,33,NE,Tarsalis,33
FC-036,2022,33,NW,Pipiens,5
FC-036,2022,33,NW,Tarsalis,31
FC-038,2022,33,NE,Pipiens,15
FC-038,2022,33,NE,Tarsalis,81
FC-040,2022,33,NE,Tarsalis,46
FC-040,2022,33,NE,Pipiens,56
FC-040gr,2022,33,NE,Pipiens,95
FC-066,2022,33,NE,Pipiens,357
FC-066,2022,33,NE,Tarsalis,132
FC-066gr,2022,33,NE,Pipiens,10
FC-066gr,2022,33,NE,Tarsalis,4
FC-067,2022,33,NE,Tarsalis,111
FC-067,2022,33,NE,Pipiens,22
FC-069,2022,33,NE,Tarsalis,69
FC-072,2022,33,NE,Tarsalis,72
FC-091gr,2022,33,NE,Pipiens,22
FC-091gr,2022,33,NE,Tarsalis,4
FC-092gr,2022,33,NE,Pipiens,22
FC-004,2022,33,SE,Pipiens,23
FC-004,2022,33,SE,Tarsalis,20
FC-023,2022,33,SE,Pipiens,33
FC-023,2022,33,SE,Tarsalis,43
FC-027,2022,33,SE,Pipiens,202
FC-027,2022,33,SE,Tarsalis,75
FC-031,2022,33,SE,Tarsalis,43
FC-031,2022,33,SE,Pipiens,3
FC-039,2022,33,SE,Pipiens,6
FC-039,2022,33,SE,Tarsalis,29
FC-046,2022,33,SE,Tarsalis,44
FC-046,2022,33,SE,Pipiens,26
FC-047,2022,33,SE,Tarsalis,35
FC-047,2022,33,SE,Pipiens,12
FC-050,2022,33,SE,Pipiens,184
FC-050,2022,33,SE,Tarsalis,162
FC-053,2022,33,SE,Tarsalis,95
FC-053,2022,33,SE,Pipiens,17
FC-059,2022,33,SE,Pipiens,36
FC-059,2022,33,SE,Tarsalis,19
FC-064,2022,33,SE,Pipiens,8
FC-064,2022,33,SE,Tarsalis,31
FC-074,2022,33,SE,Pipiens,12
FC-074,2022,33,SE,Tarsalis,55
FC-075,2022,33,SE,Pipiens,39
FC-075,2022,33,SE,Tarsalis,18
FC-075gr,2022,33,SE,Pipiens,3
FC-088gr,2022,33,SE,Pipiens,34
FC-088gr,2022,33,SE,Tarsalis,1
FC-011,2022,33,NW,Tarsalis,1
FC-011,2022,33,NW,Pipiens,5
FC-015,2022,33,NW,Tarsalis,9
FC-015,2022,33,NW,Pipiens,7
FC-041,2022,33,NW,Tarsalis,31
FC-041,2022,33,NW,Pipiens,27
FC-049,2022,33,SW,Pipiens,8
FC-049,2022,33,SW,Tarsalis,30
FC-052,2022,33,NW,Pipiens,2
FC-052,2022,33,NW,Tarsalis,2
FC-058,2022,33,SW,Tarsalis,1
FC-060,2022,33,NW,Tarsalis,8
FC-060,2022,33,NW,Pipiens,5
FC-061,2022,33,NW,Pipiens,25
FC-061,2022,33,NW,Tarsalis,17
FC-063,2022,33,NW,Pipiens,2
FC-063,2022,33,NW,Tarsalis,2
FC-063gr,2022,33,NW,Pipiens,7
FC-073,2022,33,NW,Tarsalis,33
FC-073,2022,33,NW,Pipiens,19
FC-090gr,2022,33,NW,Pipiens,8
FC-001,2022,33,SW,Pipiens,17
FC-001,2022,33,SW,Tarsalis,12
FC-029,2022,33,SE,Pipiens,24
FC-029,2022,33,SE,Tarsalis,22
FC-029gr,2022,33,SE,Pipiens,16
FC-037,2022,33,SW,Pipiens,34
FC-037,2022,33,SW,Tarsalis,139
FC-054,2022,33,SE,Tarsalis,43
FC-054,2022,33,SE,Pipiens,11
FC-057,2022,33,SW,Pipiens,12
FC-057,2022,33,SW,Tarsalis,21
FC-062,2022,33,SW,Pipiens,10
FC-062,2022,33,SW,Tarsalis,11
FC-068,2022,33,SW,Pipiens,10
FC-068,2022,33,SW,Tarsalis,23
FC-071,2022,33,SW,Tarsalis,9
FC-071,2022,33,SW,Pipiens,6
FC-089gr,2022,33,SW,Pipiens,40
FC-093,2022,33,SW,Pipiens,6
FC-093,2022,33,SW,Tarsalis,17
LV-004,2022,33,LV,Pipiens,7
LV-004,2022,33,LV,Tarsalis,52
LV-066,2022,33,LV,Tarsalis,16
LV-069,2022,33,LV,Tarsalis,18
LV-069,2022,33,LV,Pipiens,1
LV-078,2022,33,LV,Pipiens,19
LV-078,2022,33,LV,Tarsalis,46
LV-079gr,2022,33,LV,Pipiens,66
LV-080,2022,33,LV,Pipiens,11
LV-080,2022,33,LV,Tarsalis,31
LV-088,2022,33,LV,Tarsalis,29
LV-088,2022,33,LV,Pipiens,15
LV-093,2022,33,LV,Tarsalis,24
LV-093,2022,33,LV,Pipiens,2
LV-095,2022,33,LV,Pipiens,1
LV-095,2022,33,LV,Tarsalis,14
LV-116,2022,33,LV,Pipiens,4
LV-116,2022,33,LV,Tarsalis,1
LV-117,2022,33,LV,Tarsalis,36
LV-117,2022,33,LV,Pipiens,112
LV-074,2022,33,LV,Pipiens,6
LV-074,2022,33,LV,Tarsalis,7
LV-074gr,2022,33,LV,Tarsalis,1
LV-074gr,2022,33,LV,Pipiens,16
LV-077,2022,33,LV,Tarsalis,3
LV-089,2022,33,LV,Tarsalis,62
LV-089,2022,33,LV,Pipiens,10
LV-100,2022,33,LV,Tarsalis,7
LV-104,2022,33,LV,Tarsalis,15
LV-104,2022,33,LV,Pipiens,92
LV-110,2022,33,LV,Pipiens,1
LV-112,2022,33,LV,Tarsalis,6
LV-112,2022,33,LV,Pipiens,11
LV-113,2022,33,LV,Tarsalis,14
LV-113,2022,33,LV,Pipiens,3
LV-118,2022,33,LV,Pipiens,5
LV-118,2022,33,LV,Tarsalis,3
LV-124,2022,33,LV,Pipiens,2
LV-124,2022,33,LV,Tarsalis,17
LV-125,2022,33,LV,Tarsalis,18
LV-125,2022,33,LV,Pipiens,53
LV-019,2022,33,LV,Pipiens,2
LV-019,2022,33,LV,Tarsalis,3
LV-020,2022,33,LV,Pipiens,1
LV-020,2022,33,LV,Tarsalis,28
LV-021,2022,33,LV,Pipiens,8
LV-021,2022,33,LV,Tarsalis,16
LV-042,2022,33,LV,Pipiens,33
LV-042,2022,33,LV,Tarsalis,26
LV-067,2022,33,LV,Pipiens,13
LV-067,2022,33,LV,Tarsalis,27
LV-087,2022,33,LV,Pipiens,1
LV-087,2022,33,LV,Tarsalis,8
LV-114,2022,33,LV,Tarsalis,16
LV-114,2022,33,LV,Pipiens,13
LV-120,2022,33,LV,Pipiens,1
LV-120,2022,33,LV,Tarsalis,5
LV-010gr,2022,33,LV,Pipiens,15
LV-014,2022,33,LV,Pipiens,11
LV-014,2022,33,LV,Tarsalis,21
LV-097,2022,33,LV,Tarsalis,5
LV-097,2022,33,LV,Pipiens,8
LV-098,2022,33,LV,Tarsalis,35
LV-098,2022,33,LV,Pipiens,46
LV-099,2022,33,LV,Tarsalis,1
LV-102,2022,33,LV,Pipiens,25
LV-102,2022,33,LV,Tarsalis,20
LV-105,2022,33,LV,Pipiens,6
LV-121,2022,33,LV,Tarsalis,6
LV-121,2022,33,LV,Pipiens,2
LV-122,2022,33,LV,Pipiens,17
LV-122,2022,33,LV,Tarsalis,7
LC-010,2022,33,TT,Tarsalis,312
LC-022,2022,33,TT,Tarsalis,28
LC-048,2022,33,TT,Tarsalis,99
LC-050,2022,33,TT,Pipiens,4
LC-050,2022,33,TT,Tarsalis,88
LC-051,2022,33,TT,Tarsalis,152
LC-052,2022,33,TT,Tarsalis,60
LC-001,2022,34,BE,Tarsalis,46
LC-001,2022,34,BE,Pipiens,16
LC-049,2022,34,BE,Pipiens,7
LC-049,2022,34,BE,Tarsalis,33
LC-053,2022,34,BE,Pipiens,4
LC-053,2022,34,BE,Tarsalis,40
LC-054,2022,34,BE,Tarsalis,19
LC-054,2022,34,BE,Pipiens,16
WC-055,2022,34,BE,Tarsalis,7
FC-006,2022,34,NE,Tarsalis,28
FC-006,2022,34,NE,Pipiens,8
FC-014,2022,34,NE,Tarsalis,58
FC-014,2022,34,NE,Pipiens,443
FC-019,2022,34,NE,Pipiens,51
FC-019,2022,34,NE,Tarsalis,29
FC-034,2022,34,NE,Tarsalis,103
FC-034,2022,34,NE,Pipiens,4
FC-036,2022,34,NW,Pipiens,7
FC-036,2022,34,NW,Tarsalis,34
FC-038,2022,34,NE,Tarsalis,45
FC-038,2022,34,NE,Pipiens,12
FC-040,2022,34,NE,Tarsalis,72
FC-040,2022,34,NE,Pipiens,40
FC-040gr,2022,34,NE,Tarsalis,2
FC-040gr,2022,34,NE,Pipiens,78
FC-066,2022,34,NE,Pipiens,848
FC-066,2022,34,NE,Tarsalis,113
FC-066gr,2022,34,NE,Pipiens,31
FC-067,2022,34,NE,Pipiens,48
FC-067,2022,34,NE,Tarsalis,112
FC-069,2022,34,NE,Pipiens,2
FC-069,2022,34,NE,Tarsalis,24
FC-072,2022,34,NE,Pipiens,24
FC-072,2022,34,NE,Tarsalis,148
FC-091gr,2022,34,NE,Pipiens,6
FC-091gr,2022,34,NE,Tarsalis,1
FC-092gr,2022,34,NE,Pipiens,4
FC-004,2022,34,SE,Pipiens,71
FC-004,2022,34,SE,Tarsalis,69
FC-023,2022,34,SE,Pipiens,14
FC-023,2022,34,SE,Tarsalis,38
FC-027,2022,34,SE,Pipiens,132
FC-027,2022,34,SE,Tarsalis,6
FC-031,2022,34,SE,Pipiens,7
FC-031,2022,34,SE,Tarsalis,60
FC-039,2022,34,SE,Tarsalis,20
FC-039,2022,34,SE,Pipiens,7
FC-047,2022,34,SE,Tarsalis,11
FC-047,2022,34,SE,Pipiens,4
FC-050,2022,34,SE,Pipiens,24
FC-050,2022,34,SE,Tarsalis,28
FC-053,2022,34,SE,Pipiens,5
FC-053,2022,34,SE,Tarsalis,16
FC-059,2022,34,SE,Pipiens,72
FC-059,2022,34,SE,Tarsalis,40
FC-064,2022,34,SE,Pipiens,7
FC-064,2022,34,SE,Tarsalis,16
FC-074,2022,34,SE,Tarsalis,78
FC-074,2022,34,SE,Pipiens,25
FC-075,2022,34,SE,Tarsalis,11
FC-075,2022,34,SE,Pipiens,9
FC-075gr,2022,34,SE,Pipiens,66
FC-088gr,2022,34,SE,Pipiens,169
FC-011,2022,34,NW,Tarsalis,7
FC-011,2022,34,NW,Pipiens,6
FC-015,2022,34,NW,Pipiens,8
FC-015,2022,34,NW,Tarsalis,11
FC-041,2022,34,NW,Pipiens,49
FC-041,2022,34,NW,Tarsalis,107
FC-049,2022,34,SW,Pipiens,24
FC-049,2022,34,SW,Tarsalis,52
FC-052,2022,34,NW,Pipiens,1
FC-052,2022,34,NW,Tarsalis,12
FC-058,2022,34,SW,Pipiens,3
FC-058,2022,34,SW,Tarsalis,7
FC-060,2022,34,NW,Pipiens,18
FC-060,2022,34,NW,Tarsalis,18
FC-061,2022,34,NW,Pipiens,26
FC-061,2022,34,NW,Tarsalis,144
FC-063,2022,34,NW,Pipiens,1
FC-063,2022,34,NW,Tarsalis,10
FC-063gr,2022,34,NW,Pipiens,43
FC-073,2022,34,NW,Tarsalis,43
FC-073,2022,34,NW,Pipiens,18
FC-090gr,2022,34,NW,Pipiens,26
FC-001,2022,34,SW,Tarsalis,41
FC-001,2022,34,SW,Pipiens,61
FC-029,2022,34,SE,Tarsalis,33
FC-029,2022,34,SE,Pipiens,20
FC-029gr,2022,34,SE,Pipiens,38
FC-037,2022,34,SW,Tarsalis,109
FC-037,2022,34,SW,Pipiens,17
FC-054,2022,34,SE,Tarsalis,37
FC-054,2022,34,SE,Pipiens,10
FC-057,2022,34,SW,Pipiens,4
FC-057,2022,34,SW,Tarsalis,10
FC-062,2022,34,SW,Tarsalis,10
FC-062,2022,34,SW,Pipiens,10
FC-068,2022,34,SW,Tarsalis,31
FC-068,2022,34,SW,Pipiens,9
FC-071,2022,34,SW,Pipiens,8
FC-071,2022,34,SW,Tarsalis,11
FC-089gr,2022,34,SW,Pipiens,290
FC-093,2022,34,SW,Pipiens,11
FC-093,2022,34,SW,Tarsalis,24
LV-004,2022,34,LV,Tarsalis,102
LV-004,2022,34,LV,Pipiens,14
LV-066,2022,34,LV,Tarsalis,19
LV-066,2022,34,LV,Pipiens,4
LV-069,2022,34,LV,Tarsalis,60
LV-069,2022,34,LV,Pipiens,3
LV-078,2022,34,LV,Pipiens,17
LV-078,2022,34,LV,Tarsalis,42
LV-079gr,2022,34,LV,Pipiens,236
LV-080,2022,34,LV,Tarsalis,24
LV-080,2022,34,LV,Pipiens,7
LV-088,2022,34,LV,Tarsalis,26
LV-088,2022,34,LV,Pipiens,3
LV-093,2022,34,LV,Pipiens,5
LV-093,2022,34,LV,Tarsalis,38
LV-095,2022,34,LV,Tarsalis,65
LV-095,2022,34,LV,Pipiens,19
LV-116,2022,34,LV,Tarsalis,6
LV-116,2022,34,LV,Pipiens,6
LV-117,2022,34,LV,Tarsalis,40
LV-117,2022,34,LV,Pipiens,40
LV-074,2022,34,LV,Tarsalis,29
LV-074,2022,34,LV,Pipiens,11
LV-074gr,2022,34,LV,Pipiens,31
LV-077,2022,34,LV,Tarsalis,9
LV-077,2022,34,LV,Pipiens,2
LV-089,2022,34,LV,Tarsalis,173
LV-089,2022,34,LV,Pipiens,84
LV-100,2022,34,LV,Tarsalis,13
LV-100,2022,34,LV,Pipiens,3
LV-104,2022,34,LV,Tarsalis,90
LV-104,2022,34,LV,Pipiens,117
LV-110,2022,34,LV,Pipiens,2
LV-110,2022,34,LV,Tarsalis,10
LV-112,2022,34,LV,Tarsalis,24
LV-112,2022,34,LV,Pipiens,17
LV-113,2022,34,LV,Tarsalis,16
LV-113,2022,34,LV,Pipiens,3
LV-118,2022,34,LV,Tarsalis,8
LV-118,2022,34,LV,Pipiens,12
LV-124,2022,34,LV,Pipiens,6
LV-124,2022,34,LV,Tarsalis,19
LV-125,2022,34,LV,Tarsalis,46
LV-125,2022,34,LV,Pipiens,41
LV-019,2022,34,LV,Tarsalis,13
LV-019,2022,34,LV,Pipiens,6
LV-020,2022,34,LV,Tarsalis,31
LV-020,2022,34,LV,Pipiens,2
LV-021,2022,34,LV,Pipiens,3
LV-021,2022,34,LV,Tarsalis,34
LV-042,2022,34,LV,Tarsalis,20
LV-042,2022,34,LV,Pipiens,13
LV-067,2022,34,LV,Pipiens,22
LV-067,2022,34,LV,Tarsalis,46
LV-087,2022,34,LV,Pipiens,2
LV-087,2022,34,LV,Tarsalis,8
LV-114,2022,34,LV,Pipiens,9
LV-114,2022,34,LV,Tarsalis,40
LV-120,2022,34,LV,Tarsalis,10
LV-120,2022,34,LV,Pipiens,9
LV-010gr,2022,34,LV,Pipiens,56
LV-014,2022,34,LV,Tarsalis,10
LV-014,2022,34,LV,Pipiens,4
LV-097,2022,34,LV,Tarsalis,11
LV-097,2022,34,LV,Pipiens,9
LV-098,2022,34,LV,Pipiens,27
LV-098,2022,34,LV,Tarsalis,24
LV-099,2022,34,LV,Tarsalis,1
LV-102,2022,34,LV,Pipiens,39
LV-102,2022,34,LV,Tarsalis,47
LV-105,2022,34,LV,Tarsalis,17
LV-105,2022,34,LV,Pipiens,8
LV-121,2022,34,LV,Tarsalis,16
LV-121,2022,34,LV,Pipiens,4
LV-122,2022,34,LV,Pipiens,16
LV-122,2022,34,LV,Tarsalis,12
LC-010,2022,34,TT,Tarsalis,38
LC-010,2022,34,TT,Pipiens,18
LC-022,2022,34,TT,Tarsalis,8
LC-022,2022,34,TT,Pipiens,2
LC-048,2022,34,TT,Tarsalis,5
LC-048,2022,34,TT,Pipiens,1
LC-050,2022,34,TT,Pipiens,11
LC-050,2022,34,TT,Tarsalis,20
LC-051,2022,34,TT,Tarsalis,50
LC-051,2022,34,TT,Pipiens,12
LC-052,2022,34,TT,Pipiens,2
LC-052,2022,34,TT,Tarsalis,33
LC-001,2022,35,BE,Tarsalis,39
LC-001,2022,35,BE,Pipiens,36
LC-049,2022,35,BE,Tarsalis,15
LC-049,2022,35,BE,Pipiens,2
LC-053,2022,35,BE,Tarsalis,26
LC-053,2022,35,BE,Pipiens,2
LC-054,2022,35,BE,Tarsalis,22
LC-054,2022,35,BE,Pipiens,10
WC-055,2022,35,BE,Tarsalis,11
WC-055,2022,35,BE,Pipiens,1
FC-001,2022,35,SW,Pipiens,44
FC-001,2022,35,SW,Tarsalis,23
FC-029,2022,35,SE,Pipiens,3
FC-029,2022,35,SE,Tarsalis,21
FC-029gr,2022,35,SE,Pipiens,48
FC-037,2022,35,SW,Tarsalis,29
FC-037,2022,35,SW,Pipiens,13
FC-054,2022,35,SE,Tarsalis,7
FC-054,2022,35,SE,Pipiens,2
FC-057,2022,35,SW,Tarsalis,2
FC-062,2022,35,SW,Pipiens,8
FC-062,2022,35,SW,Tarsalis,11
FC-068,2022,35,SW,Pipiens,2
FC-068,2022,35,SW,Tarsalis,7
FC-071,2022,35,SW,Tarsalis,5
FC-071,2022,35,SW,Pipiens,1
FC-089gr,2022,35,SW,Pipiens,104
FC-093,2022,35,SW,Pipiens,2
FC-093,2022,35,SW,Tarsalis,13
FC-006,2022,35,NE,Pipiens,3
FC-006,2022,35,NE,Tarsalis,5
FC-014,2022,35,NE,Tarsalis,17
FC-014,2022,35,NE,Pipiens,138
FC-019,2022,35,NE,Tarsalis,3
FC-019,2022,35,NE,Pipiens,8
FC-034,2022,35,NE,Tarsalis,12
FC-036,2022,35,NW,Tarsalis,1
FC-038,2022,35,NE,Pipiens,22
FC-038,2022,35,NE,Tarsalis,18
FC-040,2022,35,NE,Pipiens,8
FC-040,2022,35,NE,Tarsalis,6
FC-040gr,2022,35,NE,Pipiens,113
FC-066,2022,35,NE,Tarsalis,12
FC-066,2022,35,NE,Pipiens,93
FC-066gr,2022,35,NE,Pipiens,5
FC-067,2022,35,NE,Tarsalis,22
FC-067,2022,35,NE,Pipiens,22
FC-069,2022,35,NE,Pipiens,3
FC-069,2022,35,NE,Tarsalis,4
FC-072,2022,35,NE,Tarsalis,11
FC-072,2022,35,NE,Pipiens,5
FC-091gr,2022,35,NE,Pipiens,5
FC-091gr,2022,35,NE,Tarsalis,1
FC-004,2022,35,SE,Pipiens,62
FC-004,2022,35,SE,Tarsalis,20
FC-023,2022,35,SE,Pipiens,8
FC-023,2022,35,SE,Tarsalis,9
FC-027,2022,35,SE,Pipiens,95
FC-027,2022,35,SE,Tarsalis,9
FC-031,2022,35,SE,Tarsalis,26
FC-031,2022,35,SE,Pipiens,12
FC-039,2022,35,SE,Tarsalis,13
FC-039,2022,35,SE,Pipiens,3
FC-046,2022,35,SE,Tarsalis,24
FC-046,2022,35,SE,Pipiens,12
FC-047,2022,35,SE,Pipiens,6
FC-047,2022,35,SE,Tarsalis,18
FC-050,2022,35,SE,Pipiens,88
FC-050,2022,35,SE,Tarsalis,13
FC-053,2022,35,SE,Pipiens,6
FC-053,2022,35,SE,Tarsalis,17
FC-059,2022,35,SE,Tarsalis,17
FC-059,2022,35,SE,Pipiens,55
FC-064,2022,35,SE,Pipiens,10
FC-064,2022,35,SE,Tarsalis,9
FC-074,2022,35,SE,Tarsalis,60
FC-074,2022,35,SE,Pipiens,26
FC-075,2022,35,SE,Pipiens,72
FC-075,2022,35,SE,Tarsalis,1
FC-075gr,2022,35,SE,Pipiens,17
FC-088gr,2022,35,SE,Pipiens,122
FC-011,2022,35,NW,Pipiens,11
FC-011,2022,35,NW,Tarsalis,1
FC-015,2022,35,NW,Pipiens,2
FC-015,2022,35,NW,Tarsalis,3
FC-041,2022,35,NW,Pipiens,16
FC-041,2022,35,NW,Tarsalis,25
FC-049,2022,35,SW,Pipiens,11
FC-049,2022,35,SW,Tarsalis,10
FC-052,2022,35,NW,Tarsalis,3
FC-058,2022,35,SW,Tarsalis,1
FC-060,2022,35,NW,Pipiens,2
FC-060,2022,35,NW,Tarsalis,8
FC-061,2022,35,NW,Tarsalis,45
FC-061,2022,35,NW,Pipiens,16
FC-063,2022,35,NW,Tarsalis,1
FC-063,2022,35,NW,Pipiens,1
FC-063gr,2022,35,NW,Pipiens,21
FC-073,2022,35,NW,Tarsalis,7
FC-073,2022,35,NW,Pipiens,8
FC-090gr,2022,35,NW,Pipiens,20
FC-090gr,2022,35,NW,Tarsalis,1
LV-004,2022,35,LV,Tarsalis,9
LV-066,2022,35,LV,Tarsalis,3
LV-066,2022,35,LV,Pipiens,2
LV-069,2022,35,LV,Pipiens,6
LV-069,2022,35,LV,Tarsalis,22
LV-078,2022,35,LV,Tarsalis,5
LV-078,2022,35,LV,Pipiens,17
LV-079gr,2022,35,LV,Pipiens,85
LV-079gr,2022,35,LV,Tarsalis,1
LV-080,2022,35,LV,Pipiens,17
LV-080,2022,35,LV,Tarsalis,11
LV-088,2022,35,LV,Pipiens,1
LV-088,2022,35,LV,Tarsalis,1
LV-093,2022,35,LV,Tarsalis,9
LV-093,2022,35,LV,Pipiens,4
LV-095,2022,35,LV,Tarsalis,25
LV-095,2022,35,LV,Pipiens,2
LV-116,2022,35,LV,Tarsalis,5
LV-116,2022,35,LV,Pipiens,14
LV-117,2022,35,LV,Tarsalis,4
LV-117,2022,35,LV,Pipiens,14
LV-074,2022,35,LV,Tarsalis,6
LV-074,2022,35,LV,Pipiens,17
LV-074gr,2022,35,LV,Pipiens,12
LV-077,2022,35,LV,Tarsalis,3
LV-089,2022,35,LV,Pipiens,20
LV-089,2022,35,LV,Tarsalis,25
LV-100,2022,35,LV,Tarsalis,8
LV-100,2022,35,LV,Pipiens,12
LV-104,2022,35,LV,Tarsalis,29
LV-104,2022,35,LV,Pipiens,51
LV-110,2022,35,LV,Tarsalis,8
LV-110,2022,35,LV,Pipiens,1
LV-112,2022,35,LV,Pipiens,6
LV-112,2022,35,LV,Tarsalis,6
LV-113,2022,35,LV,Pipiens,1
LV-118,2022,35,LV,Tarsalis,4
LV-118,2022,35,LV,Pipiens,11
LV-124,2022,35,LV,Tarsalis,14
LV-125,2022,35,LV,Tarsalis,27
LV-125,2022,35,LV,Pipiens,13
LV-019,2022,35,LV,Tarsalis,10
LV-019,2022,35,LV,Pipiens,6
LV-020,2022,35,LV,Tarsalis,79
LV-021,2022,35,LV,Tarsalis,16
LV-021,2022,35,LV,Pipiens,9
LV-042,2022,35,LV,Pipiens,16
LV-042,2022,35,LV,Tarsalis,15
LV-067,2022,35,LV,Pipiens,9
LV-067,2022,35,LV,Tarsalis,5
LV-087,2022,35,LV,Pipiens,1
LV-087,2022,35,LV,Tarsalis,4
LV-114,2022,35,LV,Pipiens,9
LV-114,2022,35,LV,Tarsalis,17
LV-120,2022,35,LV,Tarsalis,2
LV-010gr,2022,35,LV,Pipiens,34
LV-014,2022,35,LV,Tarsalis,4
LV-014,2022,35,LV,Pipiens,7
LV-097,2022,35,LV,Tarsalis,9
LV-097,2022,35,LV,Pipiens,9
LV-098,2022,35,LV,Pipiens,45
LV-099,2022,35,LV,Tarsalis,2
LV-099,2022,35,LV,Pipiens,1
LV-102,2022,35,LV,Pipiens,15
LV-102,2022,35,LV,Tarsalis,10
LV-105,2022,35,LV,Pipiens,16
LV-105,2022,35,LV,Tarsalis,2
LV-121,2022,35,LV,Tarsalis,12
LV-121,2022,35,LV,Pipiens,1
LC-010,2022,35,TT,Tarsalis,21
LC-010,2022,35,TT,Pipiens,3
LC-022,2022,35,TT,Tarsalis,5
LC-022,2022,35,TT,Pipiens,4
LC-048,2022,35,TT,Pipiens,21
LC-048,2022,35,TT,Tarsalis,25
LC-050,2022,35,TT,Tarsalis,1
LC-051,2022,35,TT,Pipiens,19
LC-051,2022,35,TT,Tarsalis,54
LC-052,2022,35,TT,Pipiens,2
LC-052,2022,35,TT,Tarsalis,33
FC-006,2022,36,NE,Pipiens,6
FC-006,2022,36,NE,Tarsalis,6
FC-011,2022,36,NW,Tarsalis,2
FC-011,2022,36,NW,Pipiens,12
FC-015,2022,36,NW,Pipiens,1
FC-015,2022,36,NW,Tarsalis,1
FC-019,2022,36,NE,Pipiens,22
FC-019,2022,36,NE,Tarsalis,8
FC-034,2022,36,NE,Pipiens,3
FC-034,2022,36,NE,Tarsalis,11
FC-036,2022,36,NW,Pipiens,2
FC-038,2022,36,NE,Pipiens,43
FC-038,2022,36,NE,Tarsalis,24
FC-040,2022,36,NE,Pipiens,21
FC-040,2022,36,NE,Tarsalis,6
FC-040gr,2022,36,NE,Pipiens,39
FC-041,2022,36,NW,Tarsalis,3
FC-041,2022,36,NW,Pipiens,4
FC-052,2022,36,NW,Tarsalis,4
FC-052,2022,36,NW,Pipiens,1
FC-058,2022,36,SW,Tarsalis,2
FC-058,2022,36,SW,Pipiens,2
FC-060,2022,36,NW,Pipiens,2
FC-061,2022,36,NW,Tarsalis,6
FC-061,2022,36,NW,Pipiens,2
FC-063,2022,36,NW,Tarsalis,1
FC-063gr,2022,36,NW,Pipiens,10
FC-066,2022,36,NE,Pipiens,376
FC-066,2022,36,NE,Tarsalis,12
FC-066gr,2022,36,NE,Tarsalis,2
FC-066gr,2022,36,NE,Pipiens,24
FC-067,2022,36,NE,Tarsalis,21
FC-067,2022,36,NE,Pipiens,4
FC-069,2022,36,NE,Tarsalis,25
FC-069,2022,36,NE,Pipiens,3
FC-072,2022,36,NE,Pipiens,4
FC-072,2022,36,NE,Tarsalis,8
FC-073,2022,36,NW,Tarsalis,8
FC-073,2022,36,NW,Pipiens,9
FC-090gr,2022,36,NW,Tarsalis,1
FC-090gr,2022,36,NW,Pipiens,18
FC-091gr,2022,36,NE,Pipiens,18
FC-091gr,2022,36,NE,Tarsalis,1
FC-092gr,2022,36,NE,Tarsalis,1
FC-092gr,2022,36,NE,Pipiens,10
FC-001,2022,36,SW,Tarsalis,2
FC-001,2022,36,SW,Pipiens,2
FC-004,2022,36,SE,Tarsalis,2
FC-004,2022,36,SE,Pipiens,88
FC-023,2022,36,SE,Tarsalis,1
FC-023,2022,36,SE,Pipiens,1
FC-027,2022,36,SE,Tarsalis,4
FC-027,2022,36,SE,Pipiens,60
FC-029,2022,36,SE,Tarsalis,6
FC-029,2022,36,SE,Pipiens,12
FC-029gr,2022,36,SE,Pipiens,33
FC-029gr,2022,36,SE,Tarsalis,1
FC-031,2022,36,SE,Tarsalis,5
FC-031,2022,36,SE,Pipiens,3
FC-037,2022,36,SW,Pipiens,2
FC-037,2022,36,SW,Tarsalis,10
FC-039,2022,36,SE,Pipiens,2
FC-039,2022,36,SE,Tarsalis,6
FC-046,2022,36,SE,Tarsalis,3
FC-046,2022,36,SE,Pipiens,5
FC-047,2022,36,SE,Tarsalis,1
FC-047,2022,36,SE,Pipiens,1
FC-050,2022,36,SE,Tarsalis,1
FC-050,2022,36,SE,Pipiens,49
FC-053,2022,36,SE,Tarsalis,7
FC-053,2022,36,SE,Pipiens,7
FC-054,2022,36,SE,Pipiens,3
FC-054,2022,36,SE,Tarsalis,2
FC-057,2022,36,SW,Pipiens,1
FC-057,2022,36,SW,Tarsalis,1
FC-059,2022,36,SE,Tarsalis,3
FC-059,2022,36,SE,Pipiens,19
